count	source	target	ngd
1.0	gemcitabine	symptom	0.7170294338105437
1.0	amoxicillin	respiratory tract infections	0.4632761175887374
1.0	pyrazolanthrone	poisoning	0.7631505060739173
1.0	analogs of cysteamine (2-chloroethyl)nitrosoureas	colorectal cancer	
1.0	soy protein isolate	non-alcoholic fatty liver disease	0.5820038303915965
1.0	leukotriene antagonists	bronchiectasis	0.6316585840120555
1.0	acepromazine	intraocular pressure disorder	0.5803429964706466
1.0	7-nitroindazole	hypertension	0.7054105752692013
1.0	dihydropyrimidine dehydrogenase inhibitor	transitional cell carcinoma	0.6147223591690194
1.0	carboplatin	seminoma/testicular seminoma	0.3990312757696802
1.0	mycophenolic acid	skin disease	0.6568359154459361
1.0	antifungal agents/antifungal drug	zygomycosis	0.3490254251392073
1.0	metronidazole	acne	0.6427367939507503
1.0	chymopapain	protrusion	0.4581774932316326
1.0	ascorbic acid	aneurysm	0.7284403600797937
1.0	carbamazepine	cocaine user	0.5504172833108415
1.0	azelaic acid	acne	0.352911549369786
1.0	protamine sulfate	infertility	0.5005532004709861
1.0	anesthetics	brain injury	0.6467044923636888
1.0	carbidopa	physical findings	0.6601603739298428
1.0	idoxuridine	keratitis	0.4572281653001046
1.0	benzodiazepine/benzodiazepines	substance abuse	0.4300250668432446
1.0	sirolimus	alzheimer's disease	0.6282941057548169
1.0	natalizumab	cytomegaloviral gastritis	
1.0	cromolyn/cromolyn sodium	bronchopulmonary dysplasia	0.5521874253771838
1.0	capecitabine/fluorouracil	superficial basal cell carcinoma	0.4899938708533665
1.0	ciprofloxacin	vesicle	0.701488622138172
1.0	calcium phosphate	cavitation	0.5538721444995421
1.0	oxaliplatin	gastric cancer	0.4587272889003784
1.0	pharmaceutical preparations	demyelination	0.6963465734371944
1.0	collagenase	vesicle	0.6115331126636774
1.0	medium chain triglycerides	crohn disease	0.6708986556632884
1.0	prednisone	allergic rhinitis	0.672646073825796
1.0	n-methylsuccinimide	thyroid lymphoma	
1.0	diethylstilbestrol	pituitary adenoma	0.4950634782492101
1.0	azithromycin	disease progression	0.6861412458895083
1.0	oxygen	myocardial infarction	0.6788350847727934
1.0	antidepressive agents	depression	0.2532630202877746
1.0	trovafloxacin	mutant	0.6025627286287495
1.0	lapatinib	poisoning	0.6312365276218033
1.0	thioctic acid	advanced cancer/advanced malignant neoplasm	0.7818207199090752
1.0	acetaminophen	cancer	0.8277421685236606
1.0	sulfamethoxazole	cyst	0.8255161525681085
1.0	magnesium	ventricular fibrillation	0.6526364845657119
1.0	ezetimibe	alopecia areata	0.5002992033737255
1.0	mexiletine	trigeminal neuralgia	0.5948993155635108
1.0	antacids	gastroesophageal reflux disease	0.3165137719091255
1.0	antipsychotic agents/antipsychotic agent	adjustment disorder	0.635373636521257
1.0	calcifediol	hypoparathyroidism	0.4561537490010979
1.0	clonazepam	panic disorder	0.3745633898585817
1.0	aripiprazole	serious adverse event	0.5486090075419565
1.0	bevacizumab	brain neoplasm	0.4679896909973973
1.0	bronchodilator agents	airway obstruction	0.3061280614818917
1.0	topical form corticosteroids	pain	0.6910399471256782
1.0	cytostatic agents	chromosome 7, monosomy	0.6282897856690133
1.0	captopril	glomerulosclerosis	0.5169401146571304
1.0	quinacrine	contraction (finding)	0.5747164355366787
1.0	hydrogen peroxide	necrosis of pancreas/pancreatic necrotic lesion	0.7459820268367925
1.0	argipressin	diabetic	0.7306432105339773
1.0	morphine	hypertension	0.8787405802312748
1.0	colchicine	hidradenitis suppurativa	0.6197103842900638
1.0	amino acids	vesicle	0.6314877942688825
1.0	microbicides	gastrointestinal hemorrhage	0.7706285646148733
1.0	tirilazad	extravasation	0.5962678380595334
1.0	amphotericin b	creutzfeldt-jakob disease	0.7439782898049279
1.0	fluoxetine	temporal lobe epilepsy	0.6640714225132939
1.0	decarboxylase inhibitor	hyperglycemia	0.7410811807938552
1.0	bumetanide	asthma	0.7300308081950315
1.0	pharmaceutical preparations	rhinovirus infection	0.785728070568865
1.0	cyclosporine	idiopathic membranous glomerulonephritis	0.486211796572734
1.0	sodium chloride	gastrointestinal leak nos, ctcae	0.6726739896413115
1.0	sirolimus	lhermitte-duclos disease	0.5612975601988981
1.0	vinblastine	germ cell tumor	0.4467429713853818
1.0	protirelin	dopa-responsive dystonia	0.6797258055009315
1.0	sorafenib	cytotoxicity	0.5474120010556122
1.0	amoxicillin	pyelonephritis	0.5345408733522566
1.0	protein-tyrosine kinase inhibitor	multiple myeloma	0.6287279433794893
1.0	glycerin/glycerol	severe pain	0.6753414772724378
1.0	citalopram	hypophagia	0.5414285966082757
1.0	betaxolol	age-related macular degeneration	0.6181354938747508
1.0	cytochalasin b	cytotoxicity	0.6259829588299419
1.0	leptin	advanced cancer/advanced malignant neoplasm	0.7633621079401125
1.0	carboplatin	renal failure	0.6111583946404331
1.0	capecitabine/fluorouracil	recurrent colon carcinoma/colon cancer recurrent	0.4979539332304653
1.0	dexamethasone	peripheral motor neuropathy	0.7291011435431358
1.0	dacarbazine	cytotoxicity	0.6210025326881697
1.0	donepezil	parkinsonism	0.575806721349305
1.0	nedocromil sodium	asthma	0.4495772567075046
1.0	antidiabetics	blood glucose normal	0.4821182276898026
1.0	estradiol	castrated male	0.4864792719339762
1.0	coumarin	thrombosis	0.5869025160678324
1.0	nifedipine	acidosis	0.6527917030958579
1.0	atorvastatin	type ii diabetes mellitus/type 2 diabetes mellitus	0.5593549000597691
1.0	bromocriptine	glucose intolerance	0.5615356071512273
1.0	albuterol	asthma attack	0.3867329195490808
1.0	heparin sodium	thrombosis	0.5548992182890887
1.0	prednisolone	psoriatic arthritis	0.6500675695793104
1.0	vitamin supplementation	adipocyte hypertrophy	
1.0	hydrocortisone	acute lung injury	0.7766324076952948
1.0	spironolactone	bronchopulmonary dysplasia	0.5432980869767414
1.0	verteporfin	poisoning	0.7936208945567633
1.0	doxorubicin	follicular lymphoma	0.5541829425006625
1.0	dexamethasone	late effect of medical intervention/late adverse effect	0.5969221610542146
1.0	androgen antagonists	very high	0.6501284989085052
1.0	cefaclor	superinfection	0.5641704570962848
1.0	narcotic antagonists	drug overdose/overdose	0.2771516707004875
1.0	quetiapine	mania	0.3123003398618315
1.0	trazodone	erectile dysfunction/impotence	0.5044883637876155
1.0	captopril	st segment depression (finding)/st segment depression	0.6233820653938866
1.0	perindopril	diabetic	0.5900065867334331
1.0	stimulant	obesity	0.7668370193156253
1.0	esomeprazole 20 mg	helicobacter infections/helicobacter pylori infectious disease	0.5099199061408177
1.0	oxophenylarsine/phenylarsine oxide	tissue adhesions	0.6279380740543032
1.0	protein s	crisis	0.6477165271560541
1.0	donepezil	physical findings	0.8183792418850208
1.0	amonafide	colorectal cancer	
1.0	thioguanine	hepatotoxicity	0.4940372123383924
1.0	glycyrrhizin	cirrhosis/fibrosis	0.6681814202213903
1.0	teicoplanin	red man syndrome	0.4518162465118682
1.0	anthelmintics	chronic infectious disease/chronic infection	0.5940913564262701
1.0	acetaminophen	osteoarthritis	0.4859309858267466
1.0	deoxycholic acid	colon cancer	0.5041252951338663
1.0	milrinone	hypertension	0.7417114686423479
1.0	atazanavir	adverse event	0.5968008609773081
1.0	itraconazole	mycoses	0.3803636187594935
1.0	chloramphenicol	septicemia	0.6047610587751524
1.0	latanoprost	intraocular pressure disorder	0.2589744369708709
1.0	medroxyprogesterone acetate	complication	0.7988938907997073
1.0	angiotensin-converting enzyme inhibitors	idiopathic membranous glomerulonephritis	0.568157767722959
1.0	efalizumab	flare	0.4555399140783625
1.0	pharmaceutical preparations	schizotypal personality disorder	0.7537504593442217
1.0	prednisone	functional disorder	0.7150310628170684
1.0	verapamil	raynaud disease	0.6268366424339982
1.0	terbinafine	candidiasis of skin and nails/candidal paronychia	
1.0	agonists	tension	0.5843561742520843
1.0	baclofen	tetanus	0.4705466105135698
1.0	acetaminophen	chronic liver disease	0.5508371840139015
1.0	starch	encounter due to sterilization	
1.0	lidocaine	anxiety	0.6203271993470175
1.0	hetastarch	poisoning	0.7389259149740264
1.0	rituximab	mantle cell lymphoma	0.3092588299917656
1.0	tisseel	intraocular pressure disorder	0.6396316590624587
1.0	fructose	acute alcoholic intoxication	0.6061082347602822
1.0	egtazic acid	extravasation	0.6399170167506946
1.0	hyperbaric oxygen (substance)	pyoderma gangrenosum	0.5117433415645283
1.0	ethambutol	abscess	0.6128730003422765
1.0	tetrahydrouridine	non-small cell lung carcinoma	0.7611417148273422
1.0	testosterone	polymenorrhea/hypomenorrhea	0.5579142583040607
1.0	etoposide	advanced cancer/advanced malignant neoplasm	0.5035291646890969
1.0	hydroxychloroquine	osteoarthritis	0.6787845518897728
1.0	oxaliplatin	stage iii colon cancer	0.2797371323489673
1.0	verapamil	hypertrophic cardiomyopathy	0.4595017467857097
1.0	polyethylene glycol	thyroid disease	0.7973460032190972
1.0	chymosin	diabetic nephropathy	0.5113704483424724
1.0	antidepressive agents	agnosia	0.6598080009394547
1.0	calcium channel blockers	proteinuria	0.5253327762538028
1.0	bromperidol	chorea	0.5834602630883501
1.0	acyclovir topical product	symptom	0.7274922091749445
1.0	tramadol	neoplasm/benign neoplasm	0.8115240345877589
1.0	anti-inflammatory agents, non-steroidal	gastrointestinal complication/digestive system complication	0.4617205479117444
1.0	amphotericin b liposomal	cutaneous leishmaniasis	0.3984064257665329
1.0	metformin	diabetic cardiomyopathies	0.4892220563621793
1.0	morphine oral product	moderate pain	0.3362062764082278
1.0	simvastatin	psoriasis	0.7067848807352645
1.0	antibiotics	chancroid	0.6192917397386567
1.0	budesonide oral product	crohn disease	0.4692153259356493
1.0	2-amino-1,3,4-thiadiazole	squamous cell carcinoma	0.6892823842833032
1.0	oxacillin	staphylococcal meningitis	0.5038715746002023
1.0	therapeutic agent	astrocytoma	0.6561990393995557
1.0	deltamethrin	sickle cell anemia	
1.0	methylprednisolone	capillary hemangioma	0.6728323383848567
1.0	pharmaceutical preparations	disseminated neuroblastoma	0.7579002405495947
1.0	azithromycin	mucositis	0.6044102102734313
1.0	amebicides	infestation	0.6855234509966274
1.0	anti-inflammatory agents, non-steroidal	helicobacter pylori infection	0.5210576919470294
1.0	pharmaceutical preparations	lymph node tuberculosis	0.76933222099181
1.0	cytotoxic agent (product)	dna repair-deficiency disorders	0.5851360529789478
1.0	pharmaceutical preparations	progressive supranuclear palsy	0.7693162447113827
1.0	5-alpha reductase inhibitor [epc]	acne	0.5510931747293808
1.0	erythropoietin	stroke	0.6199064675337775
1.0	oxygen	inferior myocardial infarction	0.7634092953615652
1.0	prednisolone	erythema nodosum leprosum	0.4756458291595352
1.0	immunoglobulins, intravenous	solar urticaria	0.5224583230769952
1.0	norfenefrine	type ii diabetes mellitus/type 2 diabetes mellitus	0.8000122252179687
1.0	pharmaceutical preparations	hernia	0.8937045616671516
1.0	doxorubicin	lymphoid leukemia	0.5704002821702884
1.0	thyroxine	autoimmune disease	0.5627173155259059
1.0	cyclosporine	tension	0.8130412037995951
1.0	itraconazole	diabetic	0.69441101648512
1.0	oxygen	prolonged menses	0.6386818586531943
1.0	endopeptidases	metachromatic leukodystrophy	0.7599166868992614
1.0	streptokinase	infarction	0.4798511155345578
1.0	antibiotics	pneumonia	0.4031484393502369
1.0	microbicides	gram-positive bacterial infections	0.5018399060303135
1.0	fusidic acid	eczema	0.5521513692502406
1.0	amphotericin b	allergic rhinitis	0.798115696034219
1.0	angiotensin ii receptor antagonist	hyperinsulinism	0.5885739414593085
1.0	trihexyphenidyl	ataxia	0.5956542292046791
1.0	4-carbamoylimidazolium 5-olate	adenine phosphoribosyltransferase deficiency	0.2920053608133431
1.0	prednisone	behcet syndrome/behcet's syndrome	0.5190808689007568
1.0	prednisolone	polyarticular arthritis	0.5624773910079833
1.0	oxaliplatin	refractory malignant neoplasm	0.4310619696955395
1.0	alpha-glucosidase inhibitors	diabetic	0.5031735905124319
1.0	cilastatin / imipenem	skin lesion	
1.0	copper	hepatitis b, chronic/chronic hepatitis b virus infection	0.8934174676215445
1.0	fentanyl	contraction (finding)	0.6614463631651135
1.0	halothane	contracture	0.3993831757078975
1.0	2-amino-1,3,4-thiadiazole	salivary gland pleomorphic adenoma/pleomorphic adenoma	0.5599171444488489
1.0	ether/diethyl ether	poisoning	0.664768196947704
1.0	amitriptyline	migraine	0.4659482998868958
1.0	antiepileptic agents	mental disorders/psychiatric disorder	0.6146975221076517
1.0	colchicine	obstruction	0.7368310347518333
1.0	acetate	adenocarcinoma	0.7593722768899892
1.0	topoisomerase ii inhibitors	dna breaks, double-stranded	0.3842852990650967
1.0	anaxirone	small cell lung carcinoma/small cell carcinoma	0.5662217122295359
1.0	cortisone	carcinoma	0.7942830276384514
1.0	cefoperazone	poisoning	0.8204327219254993
1.0	bromocriptine	parkinsonism	0.4465890649804907
1.0	cycloserine	meningeal tuberculosis	0.5546083977215015
1.0	enalapril	hypertension	0.4394468230501503
1.0	hyperbaric oxygen (substance)	dehiscence	
1.0	epidermal growth factor receptor inhibitor (product)	alveolar cell carcinoma/minimally invasive lung adenocarcinoma	0.3815507593979799
1.0	acyclovir	retinal vein occlusion	
1.0	vincristine	hypereosinophilic syndrome	0.7561941129736462
1.0	kinase inhibitor [epc]	pancreatic carcinoma	0.6058068445376964
1.0	antibiotics	ataxia	0.8160079287145701
1.0	dexamethasone	carpal tunnel syndrome	0.785982650609628
1.0	microbicides	substance abuse	0.8802235150303509
1.0	pyridoxal phosphate	teratogenesis	0.716003469574545
1.0	pharmaceutical preparations	spastic syndrome	0.8092507697882635
1.0	chemotherapeutic agent	diffuse large b-cell lymphoma	0.6336285293600338
1.0	ethanol	hypolipidemia	0.7199236514659515
1.0	gold	felty syndrome	0.5154173281098309
1.0	topical form corticosteroids	dyspareunia	0.5684725403747557
1.0	amylase	cirrhosis/fibrosis	0.6992240117580335
1.0	serotonin uptake inhibitors	urticaria, aquagenic	0.6145351200071136
1.0	niacin	familial hypercholesterolemia	0.4149963196049713
1.0	methotrexate	generalized illness/widespread disease	0.5729166063771657
1.0	glyburide	kidney diseases/kidney disease	0.7533896586805583
1.0	angiotensin ii receptor antagonist	hypertension	0.4704566542000244
1.0	alverine citrate	hepatitis	
1.0	cilastatin / imipenem	helicobacter pylori infection	0.6443897276563793
1.0	calcitriol	anemia	0.6587982146106256
1.0	methotrexate	instability	0.8950421811373093
1.0	antibiotics	snake bites	0.7253504871283933
1.0	seganserin	encephalopathy/brain disease	0.6570063423800023
1.0	flucytosine	mutant	0.6552901894970204
1.0	4'-o-methyldoxorubicin	leukemia	0.609617284882289
1.0	prednisone	hearing loss	0.7439394140868503
1.0	agalsidase alfa	fabry disease	0.2053425601747745
1.0	colchicine	adverse event	0.6376721943832525
1.0	ficusin	plasmacytosis	
1.0	sertraline	immobile	0.4291359193407152
1.0	pharmaceutical preparations	childhood solid neoplasm	0.7098861111778395
1.0	minocycline	periodontal pocket	0.438361639597865
1.0	azacitidine	hemoglobinopathy	0.5928409705586735
1.0	blood product	hiv infection	0.6451972021592756
1.0	daunorubicin hydrochloride	acute myeloid leukemia	0.6375267098098111
1.0	hyperbaric oxygen (substance)	corneal burn	0.524450216625177
1.0	dacarbazine	metastatic melanoma	0.2649122328458646
1.0	acetate	tumor progression	0.7349782645529938
1.0	pharmaceutical preparations	chemical and drug induced liver injury/drug-induced liver injury	0.5599229985457364
1.0	dexamethasone	chronic active hepatitis	0.6872157214149814
1.0	anisomycin	recovery of function	0.7559946664274297
1.0	ammonium chloride	need for isolation	0.7148820190083662
1.0	cyclosporine	mutant	0.7924142013901062
1.0	atropine	bronchospasm	0.5593639534557796
1.0	cisplatin	choriocarcinoma of ovary/ovarian choriocarcinoma	0.5882856237830197
1.0	mechlorethamine	hodgkin lymphoma	0.4625091288880691
1.0	prazosin	diabetes mellitus	0.7885801422165629
1.0	ethylenediaminetetraacetate	allergic contact dermatitis	
1.0	temazepam	insomnia	0.3938284231811019
1.0	antidepressive agents	co-morbid conditions	0.5491184805431465
1.0	ethosuximide	memory impairment	0.648908834568318
1.0	erythropoietin	obesity	0.7251301227275104
1.0	cannabidiol	neuroblastoma	0.7003204017868898
1.0	methylprednisolone	complication	0.6611692407504269
1.0	clobetasol propionate	umbilical granuloma	
1.0	ritonavir	chronic kidney disease	0.7136806811518803
1.0	aspirin	cardiac complication/cardiovascular complication	0.5645736463657343
1.0	vincristine	aggressive non-hodgkin lymphoma	0.3583262370461928
1.0	angiotensin ii receptor antagonist	kidney diseases/kidney disease	0.5719413414082328
1.0	diuretics	malignant ascites	0.5763549318761428
1.0	adrenergic beta-agonists	endometriosis	1.0041430396794984
1.0	rofecoxib	huntington disease	0.7070863146237585
1.0	amylase	pancreatitis	0.2224859277793892
1.0	amikacin	urinary tract infection	0.4608013603888918
1.0	antifibrinolytic agents	postoperative hemorrhage	0.2642527883252691
1.0	doxorubicin	poisoning	0.4700003647341566
1.0	erythropoietin	inflammatory response	0.6564024748644033
1.0	2-deoxyglucose	need for isolation	0.7445995618858994
1.0	triclosan	halitosis	0.4393474271744804
1.0	warfarin	bladder neoplasm	0.8315119977012152
1.0	erythromycin	epilepsy	0.8528086140272337
1.0	protective agents	hepatotoxicity	0.295065703199058
1.0	fenoterol	infiltration	0.8124516102409468
1.0	acetazolamide	migraine	0.5941474855286849
1.0	vasodilator agents	connective tissue disease	0.6695914874850681
1.0	trimethoprim-sulfamethoxazole combination	cryptosporidiosis	0.5266927997172625
1.0	antibiotics	caries (morphologic abnormality)	0.7677814586057304
1.0	methoxamine	diabetic	0.6800677392809041
1.0	antineoplastic agents	keratoconjunctivitis	0.8322998997664307
1.0	amphotericin b	esophageal candidiasis	0.426340287926278
1.0	infliximab	intermediate uveitis	0.4865602619375795
1.0	filgrastim	serious adverse event	0.5091678330403202
1.0	zinostatin	neoplasm/benign neoplasm	0.6896051157064204
1.0	clindamycin	endocarditis	0.4881295248850195
1.0	calendula officinalis extract	adverse event	
1.0	pharmaceutical preparations	cardiac arrest	0.7035024610482943
1.0	penicillamine	glioblastoma	0.7595274827214787
1.0	metformin	thickened	0.847434751477631
1.0	tocophersolan	diabetic	0.6431397807108536
1.0	benzodiazepine/benzodiazepines	respiratory system disease	0.7803487443463043
1.0	zinc sulfate	mixed pediculosis infestation/lice infestations	0.620416800820804
1.0	dihydroergotamine	vertigo/dizziness	0.5906486575031538
1.0	tryptophan methyl ester	need for isolation	
1.0	anticoagulant	traumatic hematoma	0.6892053826085214
1.0	diltiazem	st segment elevation (finding)/st segment elevation	0.4499560612501143
1.0	cholecalciferol	adenoma	0.7159229562903687
1.0	itraconazole	atrial fibrillation	0.6295427166811381
1.0	cladribine	waldenstrom macroglobulinemia	0.3656568617994038
1.0	pharmaceutical preparations	liver neoplasms/liver and intrahepatic bile duct epithelial neoplasm	0.7363746190572478
1.0	indomethacin	vernal conjunctivitis	0.6576043639283445
1.0	anti-inflammatory agents, non-steroidal	foot dorsiflexor weakness/peroneal neuropathy	0.8412794482294469
1.0	rituximab	peripheral t-cell lymphoma	0.5401060883110647
1.0	betamethasone topical product	phimosis	0.3357830590176397
1.0	lycopene	non-smoker	0.5379443197784628
1.0	ribavirin	symptom	0.7169315574780525
1.0	calcium carbonate	serious adverse event	0.6641122920862461
1.0	propranolol	esophageal varices	0.4216523931868425
1.0	glyoxal	diabetic	0.621899800464881
1.0	cidofovir	mutant	0.714147320188745
1.0	adrenergic beta-antagonists/beta-adrenergic antagonist	cirrhosis/fibrosis	0.5784480525588007
1.0	arsenic trioxide	contact exposure to arsenic (history)	0.3396852454804566
1.0	indomethacin	redness	0.6698266514570113
1.0	anticonvulsants	hypothyroidism	0.7272998068582261
1.0	cyclophosphamide	ulcer	0.6539548117282996
1.0	ethanol	cleans drug injection equipment finding	0.6769713579723198
1.0	acyclovir	serious adverse event	0.6387211151511799
1.0	prasterone	hyperprolactinemia	0.4780412119629016
1.0	aspirin	musculoskeletal system disease	0.7468575377036556
1.0	cytostatic agents	gastric adenocarcinoma	0.7324144542478257
1.0	pentamidine	visceral leishmaniasis	0.404683499520153
1.0	quetiapine	diabetic	0.8251222186778442
1.0	cytotoxic agent (product)	polycythemia vera	0.5782883446005264
1.0	cytotoxic agent (product)	asthma	0.8301545196724811
1.0	digoxin	leukopenia	0.7773358696685531
1.0	argipressin	complication	0.7332788148980689
1.0	ivabradine	atrial tachycardia	0.4607976305181631
1.0	epoprostenol	complication	0.7056836124727018
1.0	oxaliplatin	adenocarcinoma	0.5305132536177135
1.0	pharmaceutical preparations	acute intermittent porphyria	0.6712750615042167
1.0	oxaliplatin	ovarian carcinoma	0.570738384495975
1.0	citalopram	asperger syndrome	0.5290462140872833
1.0	methamphetamine	epilepsy	0.6756810993911407
1.0	microbicides	recurrent pneumonia	0.4911226049905132
1.0	cyproheptadine	contraction (finding)	0.5955059793845393
1.0	linezolid	nocardiosis	0.3758053013597173
1.0	mometasone	physical findings	0.7005602361792005
1.0	vincristine	homogeneously staining region	0.6020329536396329
1.0	flunarizine	stroke	0.6754270515756026
1.0	prostaglandin antagonists	nephrogenic diabetes insipidus	0.4498852836439462
1.0	fenofibrate	hypertension	0.6841310766492236
1.0	melphalan	cytotoxicity	0.5202040625976099
1.0	trimethoprim	does catch (finding)	
1.0	amiodarone	hyperthyroidism	0.374741433548231
1.0	microbicides	meningoencephalitis	0.6390910209602845
1.0	buspirone	depression	0.5983265545834451
1.0	lactic acid	shock, hemorrhagic	0.4573081014594647
1.0	colchicine	renal failure	0.5901873531466201
1.0	cytostatic agents	acute myeloid leukemia	0.5202055972291442
1.0	prednisolone	chronic graft versus host disease	0.5115037228281599
1.0	thioctic acid	nerve conduction velocity finding	0.439428553812923
1.0	cromoglycate	asthma	0.4516930324868895
1.0	pharmaceutical preparations	hypoactive sexual desire disorder	0.6673474366205403
1.0	pharmaceutical preparations	frontotemporal lobar degeneration	0.853976965292827
1.0	colchicine	gout	0.2878226305683772
1.0	risperidone oral product	schizophrenia	0.4655804381439991
1.0	efavirenz	late pregnancy	0.6652199017855632
1.0	talc	pneumothorax	0.4369676462652512
1.0	pharmaceutical preparations	early myoclonic encephalopathy	0.6773338366029527
1.0	quercetin	melanoma	0.7353052507979312
1.0	antibiotics	hypocomplementaemia	0.7577630088392896
1.0	tezosentan	symptom	0.781249467404254
1.0	chlormethiazole/clomethiazole	stroke	0.6427969797976807
1.0	cisplatin	embryonal carcinoma	0.5189455398157349
1.0	pharmaceutical preparations	hyperplasia	0.7173675779367032
1.0	fullerene c60/fullerenes	invasive malignant neoplasm	
1.0	dapsone	cutis laxa	
1.0	diazoxide	diabetic	0.6402445945302243
1.0	ro 09-0410	mutant	
1.0	ethanol	reciprocal translocation	
1.0	topical form corticosteroids	bullous pemphigoid	0.3815650237276267
1.0	monophosphoryl lipid a	vesicle	0.6622948391103405
1.0	antirheumatic drugs, disease-modifying	reactive arthritis	0.4712493810135133
1.0	ketoconazole	eczema	0.6384942150659821
1.0	acyclovir	herpes simplex encephalitis	0.2174723972493194
1.0	vasodilator agents	cardiomyopathy	0.5739703126097615
1.0	methylene blue	barrett esophagus	0.5284396356879034
1.0	ceftriaxone	pleocytosis	0.4638008021451312
1.0	naltrexone	sucrose intake	0.416130928452486
1.0	ezetimibe	cirrhosis/fibrosis	0.7123767738236273
1.0	leptin	acquired partial lipodystrophy	0.5090711807463231
1.0	phenobarbital	obesity	0.8463116915914446
1.0	norclozapine	non-smoker	0.5424080681930145
1.0	profenofos	plague	0.4878619772081997
1.0	factor ix	hemophilia b	0.0860698724276063
1.0	fluconazole	hepatotoxicity	0.5509092723781158
1.0	calcium channel blockers	coronary artery disease	0.496548707616688
1.0	desmopressin	postoperative hemorrhage	0.4190251105172423
1.0	esomeprazole 40 mg	gastroesophageal reflux disease	0.4155167704707595
1.0	dehydroepiandrosterone sulfate	polycystic ovary syndrome	0.315932726657832
1.0	microbicides	carbuncle	0.6531743741240148
1.0	influenza virus vaccine	chronic kidney disease	0.7728828934835775
1.0	ampicillin/pivampicillin	listeria meningitis	0.3865344559476604
1.0	tamoxifen	female breast carcinoma	0.4557422061136039
1.0	kinase inhibitor [epc]	differentiated thyroid gland carcinoma/differentiated thyroid carcinoma	0.4519124693562892
1.0	zinc	poisoning	0.5615479972297465
1.0	hydrocortisone	carcinoma	0.7686827841565279
1.0	nicardipine	subarachnoid hemorrhage	0.4574902072486494
1.0	imiquimod	superficial basal cell carcinoma	0.2172736612649139
1.0	methotrexate	physical findings	0.5850746000044876
1.0	doxorubicin hydrochloride liposome	prostate cancer	0.723269832408661
1.0	androgen antagonists	visual disturbance	0.7588898966707968
1.0	lorazepam	diabetic	0.9324920159294036
1.0	prednisone	kaposiform hemangioendothelioma	0.5591872634109927
1.0	antibiotics	covid-19	0.7623471060926866
1.0	antineoplastic agents	chondrosarcoma	0.6745337075887604
1.0	aclarubicin	cancer	0.7830508040268236
1.0	technetium tc 99m sestamibi	symptom	0.7834777374001713
1.0	lactulose	pathogenesis	0.6797982087964608
1.0	amoxicillin	geographic tongue	0.461910000493313
1.0	bupivacaine	cancer	0.9175287583539216
1.0	enoxacin	gonorrhea	0.4534892617681454
1.0	infliximab	acute inflammation/acute inflammatory infiltrate	0.5402337506818318
1.0	oxazepam	diastasis	0.6504227751629788
1.0	dexamethasone	hypercalcemia	0.65408966470875
1.0	taurine	liver damage/hepatocellular damage	0.5392351790793949
1.0	busulfan	polycythemia vera	0.3988443138676966
1.0	pharmaceutical preparations	drug effect disorder	0.5743699381266809
1.0	nitroprusside	shock, hemorrhagic	0.6288860727367711
1.0	atropine	acute myocardial infarction	0.6584376453943267
1.0	warfarin	estimated blood loss	
1.0	creatinine	microalbuminuria/high urine albumin levels	0.4081630084073142
1.0	benztropine	schizophrenia	0.5995346608315073
1.0	antifungal agents/antifungal drug	fungal endophthalmitis	0.4501832979680615
1.0	nitroprusside	vasospasm	0.4557100310112453
1.0	antibiotics	aseptic meningitis	0.6132380132797599
1.0	cefuroxime	complication	0.7518414085635352
1.0	docosahexaenoic acid	brain injury	0.6673547173345763
1.0	buspirone	severe adverse event	
1.0	ifosfamide	small cell lung carcinoma/small cell carcinoma	0.4512344083146067
1.0	thiabendazole	aspergillosis	0.5961812889981616
1.0	trimethoprim-sulfamethoxazole combination	moderately susceptible	0.481350926051928
1.0	amino acids	diabetic	0.7337860373641271
1.0	ceftriaxone	nosocomial pneumonia	0.4778172543344852
1.0	cimetidine	prolactinoma	0.6384811930457595
1.0	cyclophosphamide	complication	0.666071224852376
1.0	chlorpromazine	cholera	0.589499716649423
1.0	vitamin supplementation	pulmonary tuberculosis	0.7200065320249209
1.0	antibiotics	laryngeal tuberculosis	0.8139956942926879
1.0	hydrocortisone	cirrhosis/fibrosis	0.7443664559704632
1.0	immunoglobulins, intravenous	aneurysm	0.6898998049133139
1.0	cisplatin	metastatic non-small cell lung cancer/stage iv lung non-small cell cancer ajcc v7	0.5472327442409346
1.0	adrenergic beta-antagonists/beta-adrenergic antagonist	liver disease	0.7462841361721197
1.0	antimalarials	plasmodium vivax malaria	0.2691406341191796
1.0	cytotoxic agent (product)	nephrotic syndrome	0.5242497103767947
1.0	potassium ion	cerebral hemorrhage	0.8516292948001007
1.0	amino acids	schizophrenia	0.7506443015782437
1.0	famotidine	exanthem	0.7574039383182736
1.0	diuretics	acute kidney injury/acute renal failure	0.4631907020881984
1.0	clindamycin	muscular atrophy	0.706605135552926
1.0	etanercept	liver disease	0.7245326013268554
1.0	docetaxel	diarrhea	0.5602900296001064
1.0	epigallocatechin gallate	pathological dilatation/dilatation, pathologic	0.7739639624613293
1.0	carnitine	diphtheria	0.7239712441917949
1.0	everolimus	cancer	0.6311089652907689
1.0	angiogenesis inhibitors/angiogenesis inhibitor	age-related macular degeneration	0.2965750005739092
1.0	fentanyl	epilepsy	0.738598509375612
1.0	anticoagulant	activated protein c resistance	0.4626117313973061
